time_step,bus_voltages,bus_angles,load_p,load_q,gen_p,gen_q,mean_bus_voltage,mean_bus_angle,sum_load_p,sum_load_q,sum_gen_p,sum_gen_q
435,"[1.06, 1.045, 1.0100000000000002, 1.0400759817038316, 1.0391459227546636, 1.0699999999999996, 1.0860939461089654, 1.09, 1.0955564921708492, 1.091054682990684, 1.080747905876052, 1.0718894703930903, 1.0736539889798289, 1.085993409913322]","[0.0, 1.3679733916553076, 1.7944240329198742, 1.1229394215105446, 1.1017511023926285, 1.2945183794156798, 1.0103280632123475, 1.0103280632123475, 0.9528224788939628, 0.998348828405739, 1.1293093373202916, 1.2840660633092726, 1.2340898419563038, 1.0686802379196418]","[0.007090267651972053, 0.03077894989934408, 0.015618193261025969, 0.002483227380414175, 0.003659492981662989, 0.009638843121344498, 0.002940664003122042, 0.001143591556769683, 0.0019931167132271645, 0.004410996004683071, 0.004868432627390939]","[0.004149603648849992, 0.006208068451035445, -0.0012742877346862203, 0.0005227847116661407, 0.0024505533359350357, 0.005423891383536216, 0.0018950945797897639, 0.0005881328006244102, 0.0005227847116661407, 0.0018950945797897639, 0.0016337022239566923]","[40.0, 0.0, 0.0, 0.0]","[-23.104759573107412, -38.46797136567851, -27.8783189722246, 2.4170302249376334]",1.0670865572065205,1.0978270887231385,0.08462577520095665,0.02401542269216338,40.0,-87.0340196860729
436,"[1.06, 1.0450000000000002, 1.01, 1.0400734398632105, 1.0391439324626521, 1.07, 1.0860908506208118, 1.0900000000000003, 1.0955512149140896, 1.0910492367101547, 1.0807446204188282, 1.0718870306689028, 1.073650630902772, 1.0859863620632635]","[0.0, 1.3670476959362883, 1.7922813269890132, 1.121249408320619, 1.1002910336575973, 1.292230854933938, 1.008203727108117, 1.0082037271081166, 0.950476216722778, 0.9959733730142944, 1.1269597908865379, 1.2816520059721836, 1.2316709106064203, 1.0661612283806357]","[0.01042367375117559, 0.0452493118599419, 0.022960903470331445, 0.003650687581056889, 0.005379960645768038, 0.01417043205804977, 0.004323182661777883, 0.0016812377018025103, 0.0029301571374272363, 0.006484773992666838, 0.007157269073387834]","[0.006100491089397679, 0.009126718952642233, -0.001873379153437086, 0.0007685658065382903, 0.0036026522181482373, 0.00797387024283477, 0.002786051048701308, 0.0008646365323555793, 0.0007685658065382903, 0.002786051048701308, 0.002401768145432161]","[40.0, 0.0, 0.0, 0.0]","[-23.098809065050887, -38.45968180547512, -27.873263202527088, 2.4189456845389703]",1.0670840941874775,1.0958858071168958,0.12441158993338594,0.03530599173785277,40.0,-87.01280838851413
437,"[1.06, 1.045, 1.0100000000000005, 1.0400753309009603, 1.0391454131767857, 1.07, 1.086093153541049, 1.09, 1.0955551409739603, 1.0910532885132564, 1.0807470646591348, 1.0718888457157727, 1.0736531291646727, 1.0859916053607708]","[0.0, 1.367736372563747, 1.7938754045393166, 1.122506702553635, 1.1013772594843325, 1.2939326709484245, 1.009784138114164, 1.0097841381141635, 0.9522217308712186, 0.9977406056400884, 1.1287077484043146, 1.2834479567417236, 1.233470487413666, 1.0680352590210769]","[0.00794377170729411, 0.03448402280309235, 0.017498262101781462, 0.002782150459697476, 0.004100011203764694, 0.0107991366527731, 0.003294651860168055, 0.001281253501176466, 0.0022330418163361296, 0.004941977790252092, 0.005454479190722673]","[0.004649119847126033, 0.006955376149243698, -0.001427682472739493, 0.0005857158862520986, 0.0027455432168067132, 0.00607680231986553, 0.0021232200876638617, 0.0006589303720336131, 0.0005857158862520986, 0.0021232200876638617, 0.001830362144537811]","[40.0, 0.0, 0.0, 0.0]","[-23.10323608774303, -38.46584890045093, -27.877024496461186, 2.41752065867545]",1.067085926571883,1.0973300338864194,0.09481275908705859,0.026906323524705827,40.0,-87.02858882597971
438,"[1.06, 1.0449999999999997, 1.0100000000000002, 1.0400748087232374, 1.0391450043079384, 1.0700000000000005, 1.0860925176224552, 1.0899999999999999, 1.095554056842948, 1.091052169657871, 1.0807463897115746, 1.0718883445100527, 1.0736524392971039, 1.0859901574855508]","[0.0, 1.3675462018799052, 1.7934352166177792, 1.1221595137645495, 1.1010773094561104, 1.2934627321295735, 1.009347723942617, 1.009347723942617, 0.9517397252184482, 0.9972526026703032, 1.1282250680548223, 1.2829520235668366, 1.2329735529402863, 1.067517764971368]","[0.00862857274198439, 0.03745675356197827, 0.01900671783718217, 0.0030219886100959154, 0.0044534568990887095, 0.011730087368135465, 0.0035786707224819956, 0.0013917052809652207, 0.0024255434896822453, 0.005368006083723004, 0.0059246881961090864]","[0.005049902019502371, 0.007554971525239798, -0.001550757313075534, 0.0006362081284412436, 0.0029822256020683303, 0.00660065933257791, 0.0023062544655995127, 0.0007157341444964014, 0.0006362081284412436, 0.0023062544655995127, 0.0019881504013788895]","[40.0, 0.0, 0.0, 0.0]","[-23.102013675606816, -38.46414594011696, -27.875985869974777, 2.417914159252806]",1.0670854205827665,1.096931225653944,0.10298619079142649,0.029225810900269676,40.0,-87.02423132644574
439,"[1.06, 1.0449999999999997, 1.01, 1.040075516334236, 1.0391455583714284, 1.07, 1.0860933793666487, 1.0899999999999999, 1.0955555259684955, 1.0910536858394109, 1.080747304345589, 1.0718890237036955, 1.0736533741499774, 1.0859921195285471]","[0.0, 1.3678039058852902, 1.7940317239458283, 1.1226299961490296, 1.1014837776644912, 1.294099555492576, 1.0099391174104064, 1.0099391174104062, 0.952392900594958, 0.9979139051266515, 1.128879157723525, 1.283624072398299, 1.2336469586521688, 1.068219031356642]","[0.007700585014415649, 0.03342834600727895, 0.016962578971846422, 0.0026969790833898124, 0.003974495491311295, 0.010468537231578881, 0.003193791019803717, 0.0012420298410347791, 0.0021646805800891893, 0.004790686529705585, 0.005287498466119491]","[0.004506793994611911, 0.00674244770847454, -0.001383976108581613, 0.0005677850701873274, 0.002661492516503098, 0.005890770103193528, 0.002058220879429066, 0.0006387582039607454, 0.0005677850701873274, 0.002058220879429066, 0.001774328344335401]","[40.0, 0.0, 0.0, 0.0]","[-23.103670178618465, -38.46645365178764, -27.877393330318192, 2.417380919871107]",1.0670861062577164,1.0974716585578768,0.09191020823657377,0.0260826266617304,40.0,-87.03013624085318
440,"[1.06, 1.0450000000000002, 1.01, 1.0400740565225048, 1.0391444153227047, 1.07, 1.0860916015859965, 1.0900000000000003, 1.0955524951669544, 1.0910505579645646, 1.0807454174614526, 1.071887622535168, 1.0736514455584514, 1.0859880718489483]","[0.0, 1.367272265574989, 1.7928011370979888, 1.1216593972330826, 1.1006452391580837, 1.2927857972541994, 1.0087190805800543, 1.0087190805800543, 0.9510454084411794, 0.9965496468908673, 1.1275297793749042, 1.2822376445131773, 1.2322577315495264, 1.06677232793302]","[0.00961500868917175, 0.04173888564608193, 0.02117960439365939, 0.003367468481000244, 0.004962585129895087, 0.013071094761777268, 0.00398779162223712, 0.001550807853092214, 0.0027028365439607195, 0.005981687433355693, 0.006602010574592572]","[0.005627217066934603, 0.008418671202500621, -0.0017280430363027551, 0.0007089407328421548, 0.003323159685197602, 0.007355260103237364, 0.002569910156552816, 0.0007975583244474267, 0.0007089407328421548, 0.002569910156552816, 0.0022154397901317374]","[40.0, 0.0, 0.0, 0.0]","[-23.10025273601841, -38.46169284387359, -27.874489733876704, 2.4184809941891228]",1.0670846917119103,1.0963567525843663,0.114759781128824,0.03256696491493653,40.0,-87.01795431957957
441,"[1.06, 1.0449999999999997, 1.0100000000000005, 1.0400735311458165, 1.0391440039396127, 1.07, 1.0860909617839585, 1.0900000000000005, 1.0955514044257473, 1.091049432291004, 1.0807447384023159, 1.0718871182806795, 1.073650751493286, 1.0859866151568656]","[0.0, 1.3670809381487683, 1.792358272524882, 1.1213100974327102, 1.1003434653610482, 1.292313000956139, 1.0082800129364664, 1.0082800129364662, 0.9505604720265178, 0.9960586766642519, 1.1270441641341034, 1.2817386958389387, 1.2317577754993256, 1.0662516871497902]","[0.010303970230241166, 0.044729677220678186, 0.02269722474679847, 0.0036087637672734033, 0.005318178183350268, 0.014007701465074398, 0.0042735360401921765, 0.0016619306822969581, 0.002896507760574702, 0.006410304060288277, 0.0070750763332070535]","[0.0060304341900489595, 0.009021909418183519, -0.001851865617416613, 0.0007597397404786093, 0.003561280033493482, 0.00788229980746558, 0.002754056559234964, 0.000854707208038438, 0.0007597397404786093, 0.002754056559234964, 0.0023741866889956578]","[40.0, 0.0, 0.0, 0.0]","[-23.099022770537186, -38.45997949318448, -27.873444762402, 2.418876897806351]",1.067084182637092,1.095955519400672,0.12298287048997507,0.034900544328236166,40.0,-87.01357012831731
442,"[1.06, 1.0450000000000002, 1.01, 1.040072965051205, 1.0391435606690222, 1.0699999999999998, 1.0860902724014412, 1.0900000000000003, 1.0955502291640173, 1.0910482193917699, 1.0807440067252376, 1.0718865749552953, 1.0736500036496575, 1.0859850455922104]","[0.0, 1.3668747862151687, 1.7918810941394876, 1.1209337334237772, 1.100018309740491, 1.2918035717269791, 1.0078069257794708, 1.0078069257794708, 0.9500379620887617, 0.9955296653932537, 1.1265209227613637, 1.2812010879284017, 1.2312190821649376, 1.0656907063336782]","[0.011046311903605804, 0.04795219268754219, 0.024332428985822878, 0.0038687543994195437, 0.00570132227282879, 0.015016875629325865, 0.004581419683523132, 0.0017816632102589964, 0.0031051844521656834, 0.006872129525284711, 0.007584794809388302]","[0.00646489222008264, 0.009671885998548872, -0.001985281862860027, 0.0008144746104041124, 0.003817849736269278, 0.008450174082942675, 0.0029524704627149133, 0.0009162839367046293, 0.0008144746104041124, 0.0029524704627149133, 0.0025452331575128552]","[40.0, 0.0, 0.0, 0.0]","[-23.097697450080908, -38.45813337330876, -27.872318811417237, 2.4193034813677254]",1.0670836341142753,1.0955231981053744,0.13184307755916588,0.037414927415438975,40.0,-87.0088461534392
443,"[1.06, 1.0449999999999997, 1.0099999999999998, 1.0400719933876557, 1.0391427998141836, 1.0700000000000003, 1.0860890891361734, 1.09, 1.0955482119408373, 1.0910461375716194, 1.0807427508764025, 1.0718856423978018, 1.0736487200580187, 1.0859823515986036]","[0.0, 1.3665209494323196, 1.791062071661977, 1.1202877475243527, 1.099460217218361, 1.2909291944283479, 1.0069949256896196, 1.0069949256896196, 0.9491411333428731, 0.9946216778174567, 1.1256228385605938, 1.280278345173888, 1.2302944764161075, 1.0647278464989096]","[0.012320453062535545, 0.05348325707331092, 0.027139062506414652, 0.004314997385957149, 0.006358943516147364, 0.016749003011281044, 0.005109865325475558, 0.001987169848796051, 0.0034633531650445503, 0.007664797988213351, 0.008459665927731763]","[0.007210587737059952, 0.010787493464892887, -0.0022142749743727453, 0.0009084205023067658, 0.004258221104562966, 0.009424862711432705, 0.0032930243208620326, 0.0010219730650951147, 0.0009084205023067658, 0.0032930243208620326, 0.0028388140697086475]","[40.0, 0.0, 0.0, 0.0]","[-23.095422554148445, -38.454964679134406, -27.87038621171852, 2.4200356750333025]",1.0670826926272354,1.0947811678181734,0.14705056881090794,0.041730566824717125,40.0,-87.00073776996807
444,"[1.06, 1.0450000000000002, 1.0100000000000002, 1.040071534723056, 1.0391424406552299, 1.0700000000000003, 1.0860885305930088, 1.0900000000000003, 1.0955472597450564, 1.0910451548857714, 1.0807421580762162, 1.0718852022034717, 1.073648114164738, 1.0859810799503529]","[0.0, 1.3663539281728567, 1.7906754696362832, 1.11998282377934, 1.0991967816591994, 1.2905164633828958, 1.006611638545383, 1.006611638545383, 0.9487178046175263, 0.9941930817921244, 1.1251989172115175, 1.2798427842718876, 1.229858036132966, 1.0642733491250083]","[0.01292188237386109, 0.05609407002846605, 0.028463869929518847, 0.004525636223103423, 0.006669358644573452, 0.017566614287046187, 0.0053593060536750925, 0.0020841745764292033, 0.0036324185474909017, 0.008038959080512654, 0.008872628911084326]","[0.007562576320185962, 0.011314090557758573, -0.0023223659565925437, 0.0009527655206533497, 0.004466088378062579, 0.009884942276778514, 0.0034537750123683998, 0.0010718612107350218, 0.0009527655206533497, 0.0034537750123683998, 0.0029773922520417227]","[40.0, 0.0, 0.0, 0.0]","[-23.09434867940893, -38.45346894768711, -27.86947395501869, 2.4203812964068536]",1.0670822482140645,1.0944309083480264,0.15422891865576127,0.04376766610501332,40.0,-86.99691028570787
445,"[1.06, 1.045, 1.01, 1.0400754832498074, 1.0391455324662873, 1.07, 1.0860933390755008, 1.0899999999999999, 1.0955554572788495, 1.0910536149495778, 1.0807472615813893, 1.071888991947562, 1.0736533304403528, 1.0859920277921316]","[0.0, 1.3677918567688636, 1.7940038338479767, 1.1226079984291, 1.101464772970094, 1.2940697803903247, 1.009911466410625, 1.009911466410625, 0.9523623609418675, 0.9978829854869822, 1.1288485753225515, 1.2835926503050603, 1.2336154731168871, 1.0681862431793183]","[0.0077439737586728445, 0.03361669714594383, 0.01705815417809038, 0.002712175141286342, 0.003996889681895654, 0.010527521929993039, 0.003211786351523291, 0.0012490280255923914, 0.002176877416032456, 0.004817679527284946, 0.005317290737521897]","[0.004532187407149532, 0.006780437853215863, -0.001391774085660095, 0.0005709842402708072, 0.0026764886262694103, 0.005923961492809632, 0.0020698178709816807, 0.0006423572703046601, 0.0005709842402708072, 0.0020698178709816807, 0.0017843257508462756]","[40.0, 0.0, 0.0, 0.0]","[-23.103592729715903, -38.46634575377545, -27.87732752406062, 2.4174058516628527]",1.0670860741986756,1.0974463902557339,0.09242807389383706,0.02622958853744025,40.0,-87.02986015588912
446,"[1.06, 1.045, 1.0100000000000002, 1.0400733566588178, 1.039143867311068, 1.0699999999999998, 1.0860907492953755, 1.0900000000000003, 1.0955510421739365, 1.0910490584379657, 1.080744512876747, 1.0718869508107187, 1.0736505209844367, 1.085986131368197]","[0.0, 1.367017395641213, 1.792211191099763, 1.121194090170216, 1.1002432421387178, 1.2921559788000088, 1.008134192545095, 1.0081341925450946, 0.9503994179788223, 0.9958956187020224, 1.126882884636452, 1.2815729881224383, 1.23159173322039, 1.0660787751733376]","[0.010532783523696578, 0.04572295889088555, 0.023201246655884585, 0.0036889011419398154, 0.005436275367069191, 0.014318761011476916, 0.004368435562823454, 0.0016988360522091216, 0.0029608285481359012, 0.006552653344235194, 0.007232187765118836]","[0.006164347960873095, 0.009222252854849549, -0.0018929887438901664, 0.0007766107667241695, 0.0036403629690195463, 0.008057336704763269, 0.0028152140293751207, 0.0008736871125646934, 0.0007766107667241695, 0.0028152140293751207, 0.0024269086460130336]","[40.0, 0.0, 0.0, 0.0]","[-23.098614271108552, -38.45941046261759, -27.873097710303604, 2.419008383787178]",1.0670840135655186,1.0958222643409692,0.12571386786347513,0.0356755570963916,40.0,-87.01211406024257
447,"[1.06, 1.0449999999999997, 1.0099999999999998, 1.040072930691292, 1.039143533763942, 1.07, 1.0860902305585847, 1.0900000000000003, 1.0955501578303286, 1.0910481457736925, 1.0807439623154211, 1.0718865419777273, 1.0736499582586723, 1.0859849503260819]","[0.0, 1.366862273659424, 1.7918521314306766, 1.1209108897231799, 1.0999985741723428, 1.2917726515296337, 1.0077782113944906, 1.0077782113944904, 0.9500062479491747, 0.9954975566498334, 1.1264891642263688, 1.281168457405007, 1.2311863857610754, 1.0656566571718256]","[0.011091368847118841, 0.04814778550223933, 0.024431678842962195, 0.003884534711433327, 0.0057245774694806816, 0.015078128156221468, 0.004600106895118402, 0.0017889304592127123, 0.003117850228913588, 0.006900160342677615, 0.007615732526362693]","[0.00649126195200041, 0.009711336778583329, -0.0019933796545513103, 0.0008177967813543823, 0.003833422412598669, 0.008484641606551728, 0.0029645133324096426, 0.000920021379023683, 0.0008177967813543823, 0.0029645133324096426, 0.002555614941732449]","[40.0, 0.0, 0.0, 0.0]","[-23.097617006888136, -38.458021321103516, -27.87225047050394, 2.419329373342647]",1.0670836008211246,1.0954969580333944,0.13238085398174085,0.037567539643467006,40.0,-87.00855942515294
448,"[1.06, 1.045, 1.0100000000000002, 1.0400705164753539, 1.039141643302155, 1.07, 1.086087290626029, 1.0899999999999999, 1.095545145880125, 1.091042973337398, 1.0807408420700277, 1.0718842249846134, 1.073646769097566, 1.08597825691671]","[0.0, 1.3659831457864988, 1.7898172252354048, 1.1193059027632057, 1.0986119631149192, 1.2896002134637907, 1.0057607533381838, 1.0057607533381838, 0.9477780282839543, 0.9932416121870558, 1.1242578252417759, 1.278875852834671, 1.228889152509607, 1.0632643791680592]","[0.014257032629578286, 0.06188997574683285, 0.0314048921517899, 0.004993246450912211, 0.007358468453975876, 0.019381680302882925, 0.005913055007659182, 0.0022995213918674605, 0.004007737282969007, 0.00886958251148879, 0.009789391068235764]","[0.008343977621919066, 0.012483116127280543, -0.002562323836652316, 0.0010512097791394099, 0.004927545839715986, 0.010906301458571393, 0.0038106354493803694, 0.0011826110015318398, 0.0010512097791394099, 0.0038106354493803694, 0.003285030559810661]","[40.0, 0.0, 0.0, 0.0]","[-23.091964576272584, -38.45014843124568, -27.86744874071002, 2.4211485765699923]",1.0670812616207126,1.0936533433760938,0.17016458299819223,0.04828994922921674,40.0,-86.9884131716583
